customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval,cluster_id
6021,2012.0,0,1400002.0,許可,女性,1980.0,,0,2,0,0,1,2,0,0,162.0,0
6022,2012.0,0,,拒否,女性,1980.0,,0,0,0,0,2,1,0,0,217.0,0
6023,2012.0,0,1670043.0,拒否,女性,1980.0,,0,2,1,0,2,1,0,8094,98.0,0
6024,2012.0,0,,許可,女性,1960.0,,0,1,2,0,1,0,0,0,107.0,0
6025,2012.0,0,1580086.0,許可,女性,1980.0,,0,0,12,0,4,4,1,7322,36.0,1
6026,2012.0,0,2250001.0,許可,女性,1980.0,,0,2,0,0,4,0,0,3240,133.0,2
6027,2012.0,0,1520001.0,許可,女性,,,0,5,2,0,3,1,0,22896,66.0,2
6028,2012.0,0,1820006.0,許可,女性,1990.0,,1,4,0,0,2,0,0,0,105.0,0
6029,2012.0,0,3300800.0,拒否,女性,1990.0,,0,3,0,1,1,1,0,46224,96.0,0
6030,2012.0,0,,許可,女性,1960.0,,0,0,0,0,4,0,0,0,233.0,0
6031,2012.0,0,1110043.0,許可,男性,,,1,0,5,0,0,0,0,1944,57.0,1
6032,2012.0,0,1400014.0,拒否,男性,1980.0,,1,6,3,1,3,2,0,0,44.0,3
6033,2012.0,0,1520034.0,許可,女性,1980.0,,0,0,1,0,0,0,0,0,,0
6034,2012.0,0,,拒否,男性,1980.0,,0,2,1,0,0,6,0,7128,50.0,1
6035,2012.0,0,1540003.0,許可,男性,1980.0,,0,3,1,0,0,0,0,0,121.0,0
6036,2012.0,0,,許可,女性,1940.0,,0,0,1,0,0,0,0,0,,0
6037,2012.0,0,1130023.0,許可,男性,1970.0,,0,0,3,0,0,0,0,0,31.0,0
6038,2013.0,0,2010001.0,許可,女性,1980.0,,0,1,0,0,1,2,0,0,155.0,0
6039,2013.0,0,1120012.0,許可,女性,1980.0,,0,0,1,0,0,0,0,0,,0
6040,2013.0,0,,許可,男性,1980.0,,3,0,2,1,2,4,0,9720,59.0,1
6041,2013.0,0,,許可,男性,1980.0,,0,0,0,0,0,1,0,0,,0
6042,2013.0,0,1680081.0,拒否,女性,1980.0,,0,0,1,0,0,0,0,0,,0
6043,2013.0,0,1660001.0,許可,女性,1950.0,,0,6,1,0,2,3,0,28296,61.0,3
6044,2013.0,0,2130013.0,許可,女性,,,0,1,0,0,0,0,0,0,,0
6045,2013.0,0,2250015.0,許可,女性,1940.0,,0,1,0,0,2,0,0,1944,31.0,0
6046,2013.0,0,1510066.0,拒否,女性,1970.0,,0,0,0,0,1,0,0,0,,0
6047,2013.0,0,1520011.0,拒否,男性,1980.0,,0,0,0,0,3,4,0,0,51.0,0
6048,2013.0,0,1540003.0,許可,女性,1980.0,,0,5,0,0,1,3,0,0,42.0,0
6049,2013.0,0,1310033.0,拒否,男性,1980.0,,0,0,1,0,0,0,0,0,,0
6050,2013.0,0,1730031.0,許可,女性,1970.0,,0,0,0,1,0,1,0,1944,43.0,0
6051,2013.0,0,2720827.0,許可,男性,1990.0,,0,2,0,0,0,0,0,1944,46.0,0
6052,2013.0,0,1670042.0,拒否,男性,1960.0,,0,1,0,0,0,0,0,0,,0
6053,2013.0,0,1770045.0,許可,女性,1970.0,,0,0,0,0,0,1,0,0,,0
6054,2013.0,0,1800002.0,許可,女性,1980.0,,0,0,0,0,1,0,0,0,,0
6055,2012.0,0,1730036.0,拒否,女性,1970.0,,1,3,0,0,0,0,0,1944,182.0,0
6056,2012.0,0,3700873.0,許可,女性,1950.0,,0,2,0,0,2,0,0,0,208.0,0
6057,2012.0,0,,許可,男性,1980.0,,1,0,0,0,1,3,0,3888,130.0,0
6058,2013.0,0,,許可,男性,1980.0,,0,2,0,0,0,0,0,1944,42.0,0
6059,2012.0,0,,許可,女性,,,0,1,3,0,1,0,0,3780,172.0,0
6060,2012.0,0,1530062.0,許可,男性,1970.0,,0,1,1,0,1,0,0,3240,104.0,0
6061,2013.0,0,1940022.0,許可,男性,1980.0,,2,6,1,2,5,1,0,15552,44.0,2
6062,2013.0,0,1540001.0,許可,女性,1980.0,,0,1,1,0,0,0,0,0,129.0,0
6063,2013.0,0,,許可,女性,,,0,0,0,0,2,0,0,0,181.0,0
6064,2012.0,0,1340087.0,許可,女性,,,0,6,0,0,0,0,0,0,133.0,3
6065,2013.0,0,1540022.0,許可,男性,1980.0,,0,0,1,0,0,0,0,0,,0
6066,2013.0,0,,許可,男性,,,0,1,0,0,0,0,0,0,,0
6067,2012.0,0,,許可,女性,1980.0,,0,0,1,0,0,0,0,0,,0
6068,2013.0,0,2230064.0,許可,男性,1980.0,,3,11,3,2,3,2,0,5832,30.0,3
6069,2012.0,0,1500001.0,許可,女性,1980.0,,0,1,2,0,0,0,0,0,105.0,0
6070,2013.0,0,3510034.0,許可,女性,1960.0,,0,2,0,0,0,0,0,2808,59.0,0
6071,2013.0,0,2630051.0,許可,男性,1980.0,,1,3,1,0,1,0,0,0,69.0,0
6072,2013.0,0,1400004.0,拒否,男性,1980.0,,0,1,0,0,2,0,0,0,265.0,0
6073,2012.0,0,,許可,女性,1980.0,,2,0,2,0,3,0,0,0,96.0,0
6074,2013.0,0,1700005.0,許可,男性,1990.0,,0,2,0,0,3,0,0,0,58.0,0
6075,2013.0,0,3380825.0,許可,男性,1990.0,,0,0,1,0,1,0,0,0,48.0,0
6076,2013.0,0,1540005.0,許可,女性,1980.0,,0,1,5,0,2,1,0,0,68.0,1
6077,2012.0,0,1430023.0,許可,女性,1980.0,,0,0,1,0,1,0,0,3024,145.0,0
6078,2013.0,0,,許可,女性,1990.0,,0,1,0,0,0,0,0,2808,,0
6079,2013.0,0,1680065.0,許可,女性,1980.0,,0,0,1,0,0,0,0,0,,0
6080,2013.0,0,1710052.0,許可,女性,1980.0,,0,3,4,0,0,1,0,0,70.0,1
6081,2013.0,0,1350022.0,許可,女性,1990.0,,0,1,0,0,0,0,0,0,,0
6082,2013.0,0,9811224.0,許可,女性,1980.0,,0,1,0,0,0,0,0,0,,0
6083,2013.0,0,1510062.0,許可,女性,1970.0,,0,2,0,0,0,0,0,0,368.0,0
6084,2013.0,0,,許可,女性,,,0,0,1,0,0,0,0,0,,0
6085,2013.0,0,1300005.0,許可,女性,1950.0,,0,0,0,0,0,3,1,0,21.0,0
6086,2012.0,0,1140003.0,許可,女性,1980.0,,1,0,2,0,1,0,0,0,162.0,0
6087,2013.0,0,,許可,女性,1990.0,,0,0,0,0,1,3,0,3888,95.0,0
6088,2013.0,0,1640003.0,拒否,男性,1980.0,,1,1,0,0,4,0,0,1620,110.0,2
6089,2013.0,0,1660014.0,許可,女性,1970.0,,0,0,1,0,0,0,0,0,,0
6090,2013.0,0,1660015.0,拒否,女性,,,2,2,0,1,0,1,0,0,104.0,0
6091,2013.0,0,2230052.0,許可,男性,1990.0,,0,6,4,0,8,4,0,21600,33.0,2
6092,2014.0,0,2220033.0,拒否,男性,1980.0,,0,0,1,0,0,0,0,0,,0
6093,2014.0,0,3291231.0,拒否,女性,1990.0,,3,1,1,0,3,2,0,5940,54.0,2
6094,2014.0,0,2720804.0,許可,女性,1970.0,,0,1,2,0,0,0,0,6696,231.0,0
6095,2014.0,0,1510072.0,許可,男性,1970.0,,0,1,0,1,0,0,0,0,43.0,0
6096,2014.0,0,1650026.0,許可,男性,1990.0,,0,0,1,0,1,0,0,0,54.0,0
6097,2014.0,0,,許可,女性,1980.0,,0,0,2,0,1,0,0,0,233.0,0
6098,2014.0,0,1920362.0,許可,女性,1980.0,,0,0,0,1,0,0,0,0,,0
6099,2014.0,0,,許可,女性,,,1,3,0,0,9,1,0,0,52.0,2
6100,2014.0,0,1140034.0,許可,女性,1990.0,,1,5,1,0,6,0,0,45684,53.0,2
6101,2014.0,0,2060041.0,許可,女性,1990.0,,0,1,1,0,1,1,0,0,185.0,0
6102,2014.0,0,1330056.0,許可,女性,1980.0,,1,1,5,0,1,1,1,27216,77.0,1
6103,2014.0,0,1530051.0,許可,男性,1980.0,,0,6,2,0,3,1,0,0,61.0,3
6104,2014.0,0,3310047.0,許可,女性,1980.0,,0,2,1,0,1,0,0,2376,59.0,0
6105,2014.0,0,3370003.0,許可,女性,1980.0,,0,0,1,0,0,0,0,1944,,0
6106,2014.0,0,3310821.0,許可,男性,1980.0,,2,0,0,0,0,0,0,0,42.0,0
6107,2014.0,0,,許可,女性,,,0,2,0,0,5,0,0,0,105.0,2
6108,2014.0,0,3310047.0,許可,男性,1980.0,,1,0,3,0,2,0,0,0,104.0,0
6109,2014.0,0,1080072.0,許可,男性,1980.0,,0,0,0,0,1,0,0,1944,,0
6110,2014.0,0,1540023.0,許可,男性,1990.0,,1,1,1,0,1,1,0,13392,131.0,0
6111,2014.0,0,6620026.0,許可,男性,1980.0,,0,0,0,0,1,0,0,3024,,0
6112,2014.0,0,1670032.0,許可,男性,1980.0,,1,6,9,0,7,3,0,26784,28.0,1
6113,2014.0,0,3210974.0,拒否,女性,1990.0,,0,1,0,0,0,0,0,0,,0
6114,2014.0,0,1760024.0,許可,女性,1980.0,,0,2,0,0,2,0,0,7560,169.0,0
6115,2014.0,0,1160013.0,許可,男性,1990.0,,3,3,2,3,6,0,0,7776,42.0,2
6116,2014.0,0,,許可,男性,,,1,0,1,0,0,0,0,0,283.0,0
6117,2014.0,0,,許可,女性,1980.0,,2,1,0,0,0,0,0,3024,198.0,0
6118,2014.0,0,2230066.0,許可,男性,1990.0,,0,3,3,0,0,0,0,0,53.0,0
6119,2014.0,0,3501100.0,許可,男性,1980.0,,0,2,0,0,3,1,0,0,110.0,0
6120,2014.0,0,1640011.0,拒否,女性,,,1,1,4,0,0,5,0,1944,68.0,1
6121,2014.0,0,3310064.0,許可,女性,1980.0,,0,1,0,0,0,0,0,1944,,0
6122,2014.0,0,,許可,女性,,,1,0,0,0,0,0,0,0,,0
6123,2014.0,0,2060035.0,許可,女性,1980.0,,0,1,0,0,1,0,0,3888,162.0,0
6124,2014.0,0,1460085.0,許可,男性,1960.0,,1,7,0,0,3,0,0,0,63.0,3
6125,2014.0,0,2410816.0,拒否,男性,1990.0,,1,1,3,1,4,1,0,15768,62.0,2
6126,2014.0,0,1400011.0,許可,女性,1980.0,,1,2,0,0,2,2,0,16200,96.0,0
6127,2014.0,0,2790000.0,許可,女性,,,0,6,0,0,1,0,0,0,91.0,3
6128,2014.0,0,,許可,女性,,,0,3,1,0,0,0,0,2808,184.0,0
6129,2014.0,0,1510072.0,許可,女性,,,0,18,4,0,0,1,2,65880,12.0,3
6130,2014.0,0,,許可,女性,,,0,0,0,0,1,0,0,0,,0
6131,2014.0,0,1440043.0,許可,女性,1990.0,,0,0,1,0,1,0,0,0,631.0,0
6132,2014.0,0,1550033.0,許可,女性,1980.0,,0,0,5,0,2,1,0,0,85.0,1
6133,2014.0,0,,許可,男性,1980.0,,0,0,0,0,0,1,0,1944,,0
6134,2014.0,0,,許可,女性,1980.0,,1,1,2,0,1,0,0,9288,122.0,0
6135,2014.0,0,1350043.0,許可,男性,1990.0,,0,2,2,0,1,1,0,3456,62.0,0
6136,2014.0,0,1080072.0,許可,女性,,,0,2,0,0,1,0,0,0,42.0,0
6139,1985.0,1,1520023.0,許可,女性,1960.0,,5,8,0,3,3,0,0,40824,36.0,3
6140,1997.0,1,3600034.0,許可,女性,1960.0,,2,14,0,0,0,0,0,19656,46.0,3
6141,1991.0,1,1300012.0,許可,女性,1960.0,,0,1,0,0,1,1,0,22658,184.0,0
6142,1992.0,1,1450071.0,許可,女性,1940.0,,0,6,1,0,0,0,0,20628,39.0,3
6143,1985.0,1,2130011.0,許可,女性,1940.0,,0,1,0,0,0,0,0,0,,0
6144,1986.0,1,1070062.0,許可,男性,1940.0,,0,2,0,0,0,0,0,0,42.0,0
6145,1989.0,1,1580097.0,拒否,男性,1950.0,,0,2,0,0,0,0,0,0,56.0,0
6146,1985.0,1,1070062.0,許可,男性,1940.0,,1,3,0,0,1,0,0,1512,20.0,0
6147,1991.0,1,1130033.0,許可,男性,1960.0,,0,2,0,0,0,0,0,0,43.0,0
6148,1986.0,1,2150013.0,許可,女性,,,0,1,0,1,0,0,0,9288,48.0,0
6149,1999.0,1,1070062.0,許可,女性,1950.0,,3,8,2,0,2,2,0,0,43.0,3
6150,1999.0,1,1500002.0,拒否,男性,,,0,3,0,0,0,2,0,0,15.0,0
6151,1993.0,1,1810002.0,許可,女性,,,0,0,0,0,0,1,0,0,,0
6152,1984.0,1,1400014.0,許可,女性,1950.0,,0,2,4,0,0,2,0,0,90.0,1
6153,1995.0,1,1400002.0,拒否,女性,1960.0,,0,11,1,0,2,0,0,12528,53.0,3
6154,1995.0,1,1020075.0,許可,男性,1950.0,,1,0,2,0,0,0,0,46332,31.0,0
6155,1986.0,1,1660003.0,許可,女性,1940.0,,0,0,1,0,0,0,0,0,,0
6156,1995.0,1,1160001.0,許可,女性,1970.0,,0,0,0,0,1,0,0,0,,0
6157,1997.0,1,1660016.0,許可,女性,,,0,1,0,0,0,0,0,0,,0
6158,1996.0,1,1080072.0,許可,男性,1950.0,,0,0,0,1,0,0,0,0,,0
6159,1995.0,1,1640012.0,許可,男性,1950.0,,0,0,3,0,2,1,0,55728,24.0,0
6160,1989.0,1,1680071.0,許可,女性,1950.0,,0,1,0,0,1,1,0,0,31.0,0
6161,1985.0,1,1830051.0,許可,女性,1950.0,,1,1,5,1,4,7,0,10800,40.0,1
6162,1995.0,1,1560055.0,許可,女性,1960.0,,0,2,0,0,1,0,0,0,259.0,0
6163,1999.0,1,2600808.0,許可,女性,1970.0,,0,7,0,0,2,0,0,16524,78.0,3
6164,1998.0,1,2230057.0,許可,女性,1970.0,,0,10,1,0,4,2,0,19008,43.0,3
6165,1986.0,1,2270061.0,許可,女性,,,0,2,0,0,0,0,0,9612,56.0,0
6166,1984.0,1,2270033.0,許可,女性,,,0,2,0,0,0,0,0,1728,56.0,0
6167,1991.0,1,1040051.0,許可,女性,,,0,1,0,0,0,0,0,0,,0
6168,2013.0,1,,許可,女性,,,0,2,1,0,2,0,0,0,110.0,0
6169,1994.0,1,1250061.0,許可,女性,,,0,1,2,0,0,0,0,0,33.0,0
6170,1996.0,1,1580083.0,許可,女性,1960.0,,0,3,1,0,0,0,0,4104,20.0,0
6171,1995.0,1,1500012.0,許可,女性,1960.0,,0,0,1,0,0,0,0,2808,,0
6172,1986.0,1,1810001.0,許可,男性,,,0,0,0,0,1,0,0,0,,0
6173,1998.0,1,1640003.0,許可,女性,,,0,2,17,0,3,1,0,2808,31.0,1
6174,1994.0,1,3350034.0,許可,女性,1970.0,,0,4,0,0,0,0,0,0,28.0,0
6175,1993.0,1,1540021.0,許可,女性,1960.0,,0,2,0,0,5,0,0,22248,117.0,2
6176,1994.0,1,1530064.0,許可,女性,1940.0,,1,1,0,0,2,1,0,13500,171.0,0
6177,1995.0,1,1730012.0,拒否,女性,1970.0,,0,1,0,0,0,0,0,0,,0
6178,1989.0,1,1670023.0,拒否,男性,1970.0,,1,2,4,0,1,2,0,0,51.0,1
6179,1992.0,1,310023.0,許可,女性,1960.0,,0,1,0,0,1,1,0,10800,41.0,0
6180,1997.0,1,1070061.0,許可,女性,,,0,4,0,0,0,0,0,2808,184.0,0
6181,1993.0,1,3500804.0,許可,女性,1970.0,,2,5,0,0,6,5,1,19224,40.0,2
6182,1998.0,1,1540012.0,許可,女性,1970.0,,0,1,0,0,0,0,0,0,,0
6183,1994.0,1,1580096.0,許可,男性,1970.0,,0,0,0,0,0,0,0,7020,,0
6184,1994.0,1,2500407.0,許可,女性,,,0,7,0,0,0,0,0,0,107.0,3
6185,1988.0,1,2500407.0,拒否,女性,1930.0,,0,7,0,0,0,0,0,6912,107.0,3
6186,1996.0,1,1070052.0,許可,女性,1950.0,,0,3,0,0,0,0,0,8424,32.0,0
6187,1997.0,1,1430025.0,許可,女性,,,0,1,0,0,3,0,0,8748,176.0,0
6188,1982.0,1,5020933.0,許可,女性,1960.0,,0,1,0,0,0,0,0,10800,,0
6189,1995.0,1,1250051.0,許可,女性,1930.0,,0,0,0,1,0,0,0,0,,0
6190,1998.0,1,2290025.0,拒否,男性,1970.0,,0,4,0,0,4,2,0,3672,73.0,2
6191,1996.0,1,1750082.0,許可,女性,,,0,1,0,0,0,0,0,0,,0
6192,1986.0,1,1130021.0,許可,女性,1960.0,,0,0,0,0,2,0,0,0,49.0,0
6193,1988.0,1,1110051.0,許可,女性,,,1,1,0,0,0,0,0,3672,357.0,0
6194,1997.0,1,1600015.0,許可,男性,1960.0,,0,0,1,0,0,1,0,0,51.0,0
6195,1996.0,1,7200824.0,拒否,女性,,,0,0,0,0,1,0,0,0,,0
6196,1997.0,1,2220031.0,拒否,男性,1960.0,,0,0,0,0,0,1,0,0,,0
6197,1996.0,1,1160001.0,許可,女性,1950.0,,0,0,0,0,1,0,0,0,,0
6198,1995.0,1,1840004.0,許可,女性,1950.0,,0,2,1,0,4,0,0,0,100.0,2
6199,1993.0,1,1100001.0,許可,男性,1970.0,,0,1,0,0,0,2,0,5184,49.0,0
6200,1989.0,1,1110035.0,許可,女性,,,0,2,0,0,1,0,0,0,40.0,0
6201,1995.0,1,1540015.0,許可,女性,,,0,3,0,0,0,0,0,6264,28.0,0
6202,1994.0,1,1660012.0,許可,女性,,,0,0,2,0,0,1,0,0,43.0,0
6203,1995.0,1,1940013.0,許可,男性,1960.0,,0,0,0,0,1,0,0,0,,0
6204,1994.0,1,3360021.0,許可,女性,1970.0,,0,0,1,0,0,0,0,0,,0
6205,1997.0,1,1040054.0,許可,男性,1950.0,,0,1,1,0,0,1,0,0,35.0,0
6206,1984.0,1,3430041.0,許可,女性,,,0,0,0,0,1,0,0,0,,0
6207,1998.0,1,1080074.0,許可,女性,,,0,0,1,0,0,1,0,10800,65.0,0
6208,1991.0,1,2490006.0,許可,女性,1960.0,,0,3,1,0,1,0,0,5616,146.0,0
6209,1989.0,1,1070062.0,許可,女性,1940.0,,0,1,0,0,1,0,0,2700,34.0,0
6210,1997.0,1,1540012.0,拒否,男性,1980.0,,0,0,1,0,0,0,0,0,,0
6211,1997.0,1,1510064.0,許可,女性,,,1,1,0,0,0,0,0,0,29.0,0
6212,1994.0,1,1070062.0,許可,女性,,,0,0,0,0,1,2,0,0,31.0,0
6213,,1,2220011.0,許可,女性,,,0,1,0,0,0,0,0,4320,,0
6214,1991.0,1,1560042.0,許可,女性,1950.0,,0,0,0,0,2,0,0,1944,56.0,0
6215,1996.0,1,2160005.0,許可,女性,1960.0,,0,0,0,0,1,0,0,0,,0
6216,1998.0,1,6110041.0,拒否,女性,1970.0,,0,0,0,0,1,0,0,1944,,0
6217,1994.0,1,1440033.0,許可,女性,,,0,0,0,0,1,0,0,0,,0
6218,1997.0,1,1770041.0,許可,男性,1970.0,,0,1,1,0,0,0,0,0,82.0,0
6219,1998.0,1,1540024.0,許可,女性,,,0,2,2,0,1,0,0,2808,121.0,0
6220,,1,3430025.0,許可,女性,1980.0,,0,0,0,0,1,0,0,0,,0
6221,,1,1810005.0,許可,女性,1990.0,,1,3,1,0,5,0,0,0,75.0,2
6222,1999.0,1,1740064.0,許可,女性,,,0,1,0,0,0,0,0,2160,,0
6223,1992.0,1,1060031.0,許可,女性,,,0,0,0,0,0,1,0,0,,0
6224,1993.0,1,2300015.0,許可,女性,1960.0,,1,11,0,0,7,0,0,68148,38.0,3
6225,1994.0,1,1080073.0,許可,男性,1960.0,,0,0,0,0,1,0,0,0,,0
6226,1998.0,1,2110035.0,拒否,女性,1970.0,,0,1,0,0,2,0,0,14040,300.0,0
6227,1998.0,1,4610032.0,許可,女性,1960.0,,0,2,1,0,0,0,0,0,44.0,0
6228,1995.0,1,2480007.0,許可,女性,,,0,1,0,0,1,0,0,0,72.0,0
6229,1998.0,1,1200005.0,許可,男性,1970.0,,0,1,0,0,0,1,0,0,62.0,0
6230,1998.0,1,1580091.0,許可,女性,,,0,0,1,0,0,0,0,0,,0
6231,1994.0,1,1600013.0,許可,女性,,,0,0,1,0,1,0,0,0,16.0,0
6232,1997.0,1,1040054.0,許可,女性,,,1,1,0,0,0,0,0,0,81.0,0
6233,1998.0,1,1580091.0,許可,女性,1960.0,,0,0,1,0,0,0,0,0,,0
6234,1987.0,1,1800023.0,許可,女性,1950.0,,0,4,0,0,8,0,0,0,61.0,2
6235,1996.0,1,2320002.0,拒否,男性,,,0,5,3,0,6,2,0,0,47.0,2
6236,1991.0,1,1820022.0,許可,女性,1940.0,,0,2,0,0,0,0,0,0,57.0,0
6237,1993.0,1,1500013.0,許可,男性,1960.0,,0,0,0,0,0,1,0,0,,0
6238,1996.0,1,1070062.0,拒否,女性,1960.0,,0,8,2,0,0,0,0,20304,73.0,3
6239,1988.0,1,1820022.0,許可,女性,,,0,2,0,0,0,0,0,21816,38.0,0
6240,1993.0,1,1540004.0,拒否,男性,,,1,6,0,0,2,0,0,2808,35.0,3
6241,1997.0,1,1550033.0,許可,女性,,,0,0,0,1,0,0,0,0,,0
6242,1994.0,1,2630033.0,許可,男性,,,0,0,0,0,1,2,0,0,35.0,0
6243,1986.0,1,3410037.0,許可,女性,,,0,3,1,0,1,0,0,0,83.0,0
6244,1993.0,1,1540012.0,許可,女性,,,0,2,0,0,1,0,0,0,49.0,0
6245,1995.0,1,3440032.0,拒否,女性,,,0,0,2,0,0,1,0,0,32.0,0
6246,1994.0,1,1770041.0,許可,女性,1960.0,,0,0,0,0,1,0,0,0,,0
6247,1992.0,1,2060025.0,拒否,女性,1930.0,,3,12,0,1,0,0,0,8640,45.0,3
6248,1997.0,1,,拒否,男性,,,0,10,0,1,1,1,0,3888,55.0,3
6249,1985.0,1,1060031.0,許可,女性,,,0,0,1,0,9,0,0,1944,69.0,2
6250,1992.0,1,1500013.0,許可,女性,1960.0,,1,8,2,0,2,2,0,30564,46.0,3
6251,1991.0,1,1540022.0,許可,女性,1970.0,,3,2,1,0,10,1,0,6048,40.0,2
6252,1996.0,1,1080023.0,許可,女性,1960.0,,0,0,1,0,0,1,0,0,81.0,0
6253,1997.0,1,2140014.0,拒否,女性,1950.0,,0,1,1,0,1,0,0,0,35.0,0
6254,1985.0,1,1940203.0,許可,女性,1950.0,,0,1,0,1,0,0,0,0,47.0,0
6255,1990.0,1,1540021.0,拒否,女性,1970.0,,0,1,0,0,0,0,0,0,,0
6256,1996.0,1,2140023.0,許可,女性,1940.0,,1,3,0,0,2,0,0,1620,111.0,0
6257,1997.0,1,1540022.0,許可,男性,1970.0,,1,1,0,4,6,0,0,1512,40.0,2
6258,1994.0,1,1560057.0,許可,女性,1970.0,,0,1,0,0,1,0,0,12852,53.0,0
6259,1992.0,1,1680073.0,拒否,男性,1960.0,,0,1,0,0,0,0,0,0,,0
6260,1994.0,1,1650032.0,許可,女性,,,0,0,1,0,0,0,0,0,,0
6261,1991.0,1,,許可,男性,,,1,5,2,4,10,0,0,67932,32.0,2
6262,1989.0,1,1130034.0,許可,男性,1960.0,,0,1,2,0,0,0,0,4428,31.0,0
6263,1991.0,1,1450071.0,許可,女性,1960.0,,1,2,0,0,0,0,0,0,30.0,0
6264,1992.0,1,3440000.0,許可,女性,1950.0,,0,9,2,0,0,1,0,6048,60.0,3
6265,1996.0,1,3310063.0,許可,女性,1960.0,,0,1,1,0,0,0,0,0,65.0,0
6266,1985.0,1,1580081.0,許可,女性,1960.0,,0,1,0,0,0,0,0,0,,0
6267,1993.0,1,3501200.0,許可,女性,1970.0,,0,0,1,0,0,0,0,0,,0
6268,1989.0,1,1060032.0,許可,男性,1960.0,,0,1,0,0,0,0,0,0,,0
6269,1996.0,1,1060046.0,拒否,男性,,,1,16,0,1,10,0,0,102168,24.0,3
6270,1989.0,1,1580081.0,許可,女性,,,2,17,0,0,5,0,0,37476,30.0,3
6271,1988.0,1,1800003.0,許可,女性,1960.0,,0,1,0,0,0,0,0,0,,0
6272,1987.0,1,1580083.0,許可,女性,1960.0,,0,4,1,0,1,0,0,0,72.0,0
6273,1997.0,1,1500013.0,許可,女性,1950.0,,0,0,0,0,0,1,0,0,,0
6274,1993.0,1,,拒否,男性,1970.0,,0,0,0,0,0,3,0,0,31.0,0
6275,1986.0,1,1350004.0,許可,女性,1950.0,,0,1,0,0,1,0,0,1080,60.0,0
6276,1985.0,1,2020021.0,許可,女性,,,0,0,0,0,1,0,0,0,,0
6277,1994.0,1,3360901.0,許可,女性,,,1,1,0,0,2,0,0,6696,93.0,0
6278,1990.0,1,1660015.0,許可,女性,,,2,0,0,0,0,0,0,0,36.0,0
6279,1998.0,1,1620055.0,許可,男性,1960.0,,0,1,0,1,0,0,0,0,65.0,0
6280,1998.0,1,1540016.0,拒否,女性,,,0,1,1,0,0,1,0,1080,23.0,0
6281,1990.0,1,1920373.0,許可,女性,1960.0,,0,2,0,0,0,0,0,0,54.0,0
6282,1998.0,1,3320011.0,許可,女性,1960.0,,0,18,1,0,5,0,0,34776,30.0,3
6283,1986.0,1,1210815.0,許可,女性,,,0,5,8,0,0,1,0,11340,51.0,1
6284,1992.0,1,1510053.0,許可,女性,,,0,14,0,0,9,0,0,84996,31.0,3
6285,1997.0,1,1020073.0,許可,女性,1970.0,,0,0,1,0,0,0,0,0,,0
6286,1989.0,1,1560044.0,許可,女性,,,0,1,0,0,0,0,0,0,,0
6287,1997.0,1,1740042.0,許可,男性,,,0,4,0,0,0,0,0,0,189.0,0
6288,1998.0,1,1580083.0,許可,男性,1960.0,,0,10,1,0,6,2,0,4320,39.0,3
6289,1996.0,1,2150006.0,許可,女性,1960.0,,0,1,0,0,0,0,0,0,,0
6290,1991.0,1,1930833.0,許可,女性,1940.0,,0,4,0,0,5,0,0,32400,85.0,2
6291,1993.0,1,1120001.0,拒否,女性,1960.0,,0,3,2,0,2,4,0,12636,68.0,1
6292,1991.0,1,1570073.0,許可,女性,,,1,1,0,0,0,0,0,0,35.0,0
6293,1996.0,1,2630031.0,許可,女性,1970.0,,3,1,0,0,3,0,0,23328,99.0,0
6294,1991.0,1,1450075.0,許可,男性,1980.0,,0,1,0,0,0,0,0,0,,0
6295,1999.0,1,1540004.0,許可,女性,,,0,41,0,0,1,0,0,29592,17.0,3
6296,1993.0,1,2720015.0,許可,女性,1950.0,,0,12,0,0,0,0,0,23976,59.0,3
6297,1997.0,1,1150052.0,拒否,女性,1930.0,,0,4,1,0,0,0,0,0,54.0,0
6298,1993.0,1,1631090.0,許可,女性,1950.0,,0,0,1,0,0,0,0,0,,0
6299,1983.0,1,,拒否,女性,,,0,20,2,0,1,0,0,1944,32.0,3
6300,1999.0,1,1530064.0,許可,女性,,,0,0,2,0,0,0,0,8856,133.0,0
6301,1999.0,1,1430023.0,拒否,女性,,,0,8,0,0,4,0,0,19872,38.0,3
6302,1999.0,1,2920000.0,拒否,女性,,,0,0,10,0,0,0,0,0,75.0,1
6303,1999.0,1,1360071.0,許可,男性,,,0,2,0,0,0,0,0,14040,279.0,0
6304,1994.0,1,1070062.0,許可,女性,,,0,3,0,1,2,0,0,0,14.0,0
6305,1994.0,1,2790011.0,許可,女性,1930.0,,0,8,1,0,0,0,0,32832,85.0,3
6306,1989.0,1,,拒否,女性,,,0,6,0,0,0,0,0,0,123.0,3
6307,1993.0,1,1500012.0,許可,女性,1950.0,,0,0,4,0,0,1,1,6048,164.0,1
6308,1997.0,1,2060002.0,許可,女性,1940.0,,1,3,0,0,0,0,0,0,210.0,0
6309,1987.0,1,3470068.0,許可,女性,,,0,31,0,0,0,0,0,47088,23.0,3
6310,1993.0,1,2720835.0,許可,女性,1960.0,,0,1,5,3,5,1,0,0,48.0,1
6311,2007.0,1,1330051.0,拒否,女性,,,0,10,0,0,0,0,0,5832,74.0,3
