customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval,cluster_id
2786,2008.0,5,1520002.0,許可,女性,1980.0,,0,0,0,1,0,0,0,0,,1
2787,2008.0,5,,許可,女性,,,1,2,0,1,3,0,0,8748,96.0,3
2788,2008.0,5,,許可,女性,1970.0,,0,2,0,0,5,1,0,0,97.0,3
2789,2008.0,5,1010051.0,拒否,女性,1960.0,,0,4,0,0,3,1,0,7560,76.0,0
2790,2008.0,5,3400034.0,許可,男性,1980.0,,3,5,0,0,3,2,0,24516,57.0,0
2791,2008.0,5,2710061.0,許可,男性,1980.0,,0,0,1,0,7,7,0,5616,47.0,3
2792,2008.0,5,1160003.0,許可,女性,,,0,1,13,0,0,9,4,32400,31.0,2
2793,2008.0,5,2790000.0,許可,男性,1970.0,,0,4,0,0,8,1,0,11664,55.0,3
2794,2008.0,5,2250024.0,許可,男性,1960.0,,0,4,3,0,3,7,0,0,44.0,1
2795,2008.0,5,1530065.0,許可,女性,1970.0,,0,4,1,0,0,0,0,13608,78.0,0
2796,2008.0,5,2060824.0,許可,男性,1980.0,,0,1,0,1,2,2,0,0,77.0,3
2797,2008.0,5,4010334.0,拒否,女性,1980.0,,0,1,0,0,2,0,0,6912,140.0,3
2798,2008.0,5,2720138.0,許可,女性,1980.0,,0,1,0,0,2,0,0,4104,62.0,3
2799,2008.0,5,1790074.0,許可,女性,,,1,2,1,2,8,1,0,0,51.0,3
2800,2008.0,5,1520002.0,許可,男性,1970.0,,1,1,7,0,11,0,0,12636,37.0,3
2801,2008.0,5,,許可,女性,,,0,0,0,1,0,0,0,0,,1
2802,2008.0,5,1920063.0,許可,女性,,,15,0,0,0,0,0,0,0,47.0,1
2803,2008.0,5,1140003.0,許可,女性,1960.0,,0,3,1,0,3,0,0,0,48.0,3
2804,2008.0,5,1130022.0,許可,女性,1970.0,,0,9,0,0,7,1,0,12096,41.0,0
2805,2008.0,5,1790073.0,許可,男性,1970.0,,0,1,1,4,3,1,0,0,61.0,3
2806,2008.0,5,1740064.0,許可,女性,1980.0,,0,5,0,0,3,0,0,0,62.0,0
2807,2008.0,5,1740064.0,許可,女性,1950.0,,0,8,0,0,5,0,0,0,57.0,0
2808,2008.0,5,3510104.0,許可,女性,1980.0,,2,3,0,0,1,0,0,27864,117.0,0
2809,2008.0,5,1430025.0,許可,女性,1950.0,,1,7,2,0,1,0,0,18468,70.0,0
2810,2008.0,5,1500022.0,許可,女性,,,0,25,4,0,1,8,0,61344,19.0,0
2811,2008.0,5,1700001.0,許可,女性,1980.0,,0,2,1,0,0,0,0,7992,105.0,0
2812,2008.0,5,1130023.0,許可,女性,1950.0,,6,5,0,0,0,0,0,21276,60.0,0
2813,2008.0,5,3350005.0,許可,女性,1950.0,,0,2,0,0,4,0,0,10152,85.0,3
2814,2008.0,5,1410021.0,拒否,女性,1980.0,,1,11,0,1,5,0,0,12096,35.0,0
2815,2008.0,5,1120002.0,許可,男性,1960.0,,1,2,1,0,1,3,0,23328,90.0,1
2816,2008.0,5,2610012.0,許可,男性,1970.0,,1,6,0,0,7,2,0,77760,46.0,3
2817,2008.0,5,1890001.0,許可,男性,1950.0,,0,2,3,1,0,4,0,10368,69.0,1
2818,2008.0,5,1250062.0,許可,女性,1970.0,,0,0,0,0,1,1,0,3456,63.0,3
2819,2008.0,5,1520011.0,許可,女性,1960.0,,0,2,2,1,4,1,0,7128,78.0,3
2820,2008.0,5,1760011.0,許可,女性,1970.0,,0,1,0,0,1,2,0,20304,207.0,1
2821,2008.0,5,2640023.0,拒否,女性,1980.0,,0,1,0,0,0,0,0,0,,0
2822,2008.0,5,1730024.0,許可,女性,1970.0,,0,0,0,0,1,1,0,0,13.0,3
2823,2008.0,5,1410021.0,許可,女性,1950.0,,0,2,1,0,0,0,0,0,148.0,0
2824,2008.0,5,3310822.0,拒否,女性,1970.0,,0,0,0,1,0,0,0,0,,1
2825,2008.0,5,1240013.0,許可,女性,1950.0,,5,6,0,0,0,0,0,40824,65.0,0
2826,2008.0,5,2020012.0,許可,女性,,,0,2,0,0,0,0,0,3024,154.0,0
2827,2008.0,5,2710092.0,許可,女性,1980.0,,0,2,1,0,2,1,0,0,124.0,3
2828,2008.0,5,2040012.0,許可,男性,1980.0,,0,1,1,2,1,5,0,15120,77.0,1
2829,2008.0,5,1120015.0,許可,女性,1970.0,,1,4,0,0,1,0,0,21168,99.0,0
2830,2008.0,5,1120015.0,許可,男性,1970.0,,3,4,0,0,0,0,0,4968,93.0,0
2831,2008.0,5,2010004.0,許可,男性,1970.0,,1,6,1,0,1,0,0,4536,84.0,0
2832,2008.0,5,1530064.0,拒否,男性,1970.0,,0,2,6,0,3,1,1,19224,61.0,2
2833,2008.0,5,1040054.0,許可,女性,1970.0,,0,4,1,0,4,0,0,13500,85.0,3
2834,2008.0,5,1340091.0,許可,女性,,,1,3,0,3,9,3,0,27432,38.0,3
2835,2008.0,5,1880011.0,許可,女性,1980.0,,0,7,0,0,2,0,0,12528,85.0,0
2836,2008.0,5,1340091.0,許可,女性,1970.0,,0,1,0,0,3,0,0,19656,172.0,3
2837,2008.0,5,1420054.0,許可,女性,,,0,4,1,0,2,0,0,0,94.0,0
2838,2008.0,5,1740046.0,許可,女性,1980.0,,0,1,1,0,5,5,0,6912,59.0,3
2839,2008.0,5,1420062.0,許可,女性,1960.0,,0,4,2,0,0,0,0,0,91.0,0
2840,2008.0,5,1080023.0,許可,女性,1970.0,,0,1,1,0,5,0,0,0,110.0,3
2841,2008.0,5,2130011.0,許可,男性,1980.0,,0,13,0,1,4,2,0,19656,34.0,0
2842,2008.0,5,3440032.0,許可,女性,1970.0,,0,4,1,0,1,1,0,40176,104.0,0
2843,2008.0,5,1520002.0,許可,女性,,,0,3,3,0,2,5,0,24408,43.0,1
2844,2008.0,5,1430024.0,許可,女性,1960.0,,0,0,1,0,0,1,0,4536,324.0,2
2845,2008.0,5,1640003.0,拒否,男性,1980.0,,5,3,0,3,0,1,0,1944,62.0,1
2846,2008.0,5,1760022.0,許可,女性,1980.0,,0,1,1,0,4,1,0,9504,85.0,3
2847,2008.0,5,1120002.0,許可,女性,1970.0,,1,2,1,0,2,5,0,13500,64.0,1
2848,2008.0,5,1540003.0,許可,女性,1970.0,,1,3,2,1,1,2,0,6588,70.0,0
2849,2008.0,5,1120015.0,許可,女性,1960.0,,2,9,0,0,0,0,0,20952,66.0,0
2850,2008.0,5,1620842.0,拒否,女性,1980.0,,0,0,0,0,1,0,0,4104,,3
2851,2008.0,5,2390833.0,拒否,男性,1980.0,,0,5,0,0,2,2,0,1728,71.0,0
2852,2008.0,5,1410031.0,拒否,女性,1980.0,,0,5,6,1,1,3,0,44712,46.0,2
2853,2008.0,5,1730004.0,許可,女性,,,0,4,0,0,4,2,0,0,70.0,3
2854,2008.0,5,1530064.0,許可,女性,1950.0,,0,5,0,0,5,0,0,18036,61.0,3
2855,2008.0,5,1800012.0,許可,女性,1970.0,,0,0,0,0,1,1,0,1080,273.0,3
2856,2008.0,5,,拒否,女性,,,3,0,0,3,0,0,0,1728,120.0,1
2857,2008.0,5,3400014.0,許可,女性,1980.0,,0,0,1,0,3,0,0,16632,117.0,3
2858,2008.0,5,2030054.0,許可,女性,1970.0,,0,0,0,0,1,0,0,2808,,3
2859,2008.0,5,,許可,男性,,,0,2,1,0,2,0,0,0,142.0,3
2860,2008.0,5,1530064.0,拒否,女性,1950.0,,0,16,1,0,4,0,0,17280,34.0,0
2861,2008.0,5,1130022.0,許可,女性,1980.0,,2,1,0,0,2,0,0,1728,127.0,3
2862,2008.0,5,1410021.0,許可,男性,1970.0,,0,8,3,0,1,1,0,3024,57.0,0
2863,2008.0,5,1520011.0,許可,女性,1980.0,,1,4,1,2,3,0,0,11016,66.0,0
2864,2008.0,5,1200005.0,許可,女性,1940.0,,0,5,0,0,4,0,0,3024,58.0,0
2865,2008.0,5,1580098.0,許可,女性,1970.0,,0,2,0,0,2,0,0,19116,101.0,3
2866,2008.0,5,1530043.0,拒否,女性,1970.0,,2,3,1,1,0,0,0,0,104.0,0
2867,2008.0,5,2110016.0,許可,男性,1980.0,,0,0,0,0,3,12,0,19440,49.0,1
2868,2008.0,5,1530061.0,許可,男性,1960.0,,2,8,2,3,4,2,0,4536,34.0,0
2869,2008.0,5,1700001.0,拒否,女性,1980.0,,0,0,0,0,0,1,0,0,,1
2870,2008.0,5,1360076.0,許可,女性,,,5,1,0,1,5,0,0,0,56.0,3
2871,2008.0,5,1120011.0,許可,女性,1970.0,,0,3,0,0,0,1,0,6156,198.0,0
2872,2008.0,5,2010002.0,許可,女性,1980.0,,0,2,0,0,0,0,0,6048,140.0,0
2873,2008.0,5,1730023.0,許可,女性,1980.0,,0,4,0,2,3,0,0,15552,82.0,0
2874,2008.0,5,1560043.0,拒否,女性,1980.0,,0,0,0,1,3,0,0,2808,123.0,3
2875,2000.0,5,1670032.0,拒否,女性,,,0,0,0,0,0,0,0,0,,2
2876,2001.0,5,1420063.0,許可,女性,1960.0,,0,2,6,0,3,1,0,2808,63.0,2
2877,2001.0,5,1450065.0,許可,男性,1950.0,,0,1,0,0,0,0,0,0,,0
2878,2004.0,5,1080073.0,許可,女性,,,1,5,1,3,2,0,0,8856,61.0,0
2879,2004.0,5,1810013.0,許可,男性,1950.0,,0,1,0,0,0,0,0,0,,0
2880,2004.0,5,1820024.0,許可,女性,1970.0,,0,0,0,0,10,1,0,12744,63.0,3
2881,2004.0,5,1070062.0,拒否,男性,1970.0,,0,0,0,0,0,0,0,2160,,2
2882,2004.0,5,1080071.0,許可,女性,1980.0,,1,7,1,1,1,1,0,0,59.0,0
2883,2005.0,5,1420063.0,拒否,男性,1980.0,,0,0,4,0,1,6,0,6912,66.0,1
2884,2005.0,5,1540005.0,拒否,女性,1970.0,,0,0,2,0,4,1,0,1944,91.0,3
2885,2005.0,5,1670035.0,拒否,男性,1970.0,,0,0,0,0,0,1,0,0,,1
2886,2005.0,5,1510051.0,許可,女性,1970.0,,0,3,0,1,2,0,0,23220,43.0,0
2887,2005.0,5,1600023.0,許可,女性,1970.0,,0,0,0,0,1,1,0,0,70.0,3
2888,2005.0,5,2100001.0,拒否,男性,,,0,0,1,6,7,0,0,3888,51.0,3
2889,2005.0,5,3500462.0,許可,女性,1970.0,,0,0,0,4,2,2,0,0,89.0,1
2890,2005.0,5,2920814.0,許可,女性,1970.0,,0,1,0,1,2,0,0,26244,198.0,3
2891,2005.0,5,2720141.0,許可,女性,1970.0,,0,0,0,0,9,0,0,14040,74.0,3
2892,2005.0,5,1410031.0,許可,女性,1970.0,,0,1,2,0,3,3,0,7128,66.0,3
2893,2005.0,5,2230062.0,許可,男性,1970.0,,0,0,0,6,1,0,0,1944,82.0,1
2894,2005.0,5,1460091.0,許可,女性,,,0,0,0,1,7,0,1,7344,90.0,3
2895,2005.0,5,1160003.0,拒否,男性,1970.0,,0,4,6,0,0,0,0,8424,72.0,2
2896,2005.0,5,2510043.0,許可,男性,1970.0,,0,0,0,0,1,0,0,0,,3
2897,2005.0,5,1430022.0,許可,男性,1970.0,,0,0,0,5,4,2,0,0,65.0,3
2898,2005.0,5,1740064.0,許可,女性,1970.0,,0,1,0,1,4,0,0,6480,100.0,3
2899,2005.0,5,1510066.0,許可,女性,1960.0,,0,1,0,2,4,1,0,11232,89.0,3
2900,2005.0,5,1510061.0,許可,女性,,,1,3,7,3,5,2,0,42336,34.0,2
2901,2005.0,5,1810002.0,許可,女性,1970.0,,0,1,3,0,10,2,0,22464,45.0,3
2902,2005.0,5,1540017.0,許可,女性,1970.0,,0,2,0,0,1,1,0,6459,122.0,0
2903,2005.0,5,2150003.0,許可,女性,1970.0,,0,1,2,0,4,0,0,0,107.0,3
2904,2005.0,5,1400014.0,拒否,男性,1980.0,,0,0,0,0,1,0,0,1944,,3
2905,2005.0,5,1340081.0,許可,女性,1970.0,,0,0,0,0,3,2,0,0,159.0,3
2906,2005.0,5,1730012.0,許可,女性,1970.0,,1,1,0,1,1,0,0,7128,151.0,3
2907,2005.0,5,1730012.0,許可,女性,1940.0,,1,0,0,21,3,0,0,6264,28.0,1
2908,2005.0,5,1510051.0,許可,女性,1950.0,,0,23,4,1,0,0,0,15336,26.0,0
2909,2005.0,5,1140002.0,許可,女性,1980.0,,0,0,9,0,0,0,0,110786,86.0,2
2910,2005.0,5,1860002.0,許可,女性,1980.0,,0,0,0,5,2,0,0,0,102.0,3
2911,2005.0,5,1080073.0,許可,女性,1970.0,,0,0,0,5,3,4,0,11232,61.0,1
2912,2005.0,5,,拒否,女性,1970.0,,0,1,0,2,1,3,0,0,107.0,1
2913,2005.0,5,1530044.0,拒否,女性,1970.0,,0,1,0,0,3,4,0,5616,90.0,1
2914,2005.0,5,1910062.0,許可,女性,1970.0,,0,1,0,0,0,0,0,0,,0
2915,2005.0,5,3620037.0,許可,女性,1970.0,,0,1,0,0,2,2,0,0,163.0,3
2916,2005.0,5,1750093.0,許可,男性,1970.0,,0,1,0,2,8,1,0,23652,61.0,3
2917,2006.0,5,1760012.0,許可,女性,1980.0,,0,1,0,3,7,2,1,17712,57.0,3
2918,2006.0,5,2730035.0,許可,男性,1970.0,,0,1,3,0,7,1,0,2808,60.0,3
2919,2006.0,5,1730031.0,許可,男性,1970.0,,0,0,0,0,5,1,0,0,109.0,3
2920,2006.0,5,2430035.0,許可,女性,1980.0,,0,0,0,1,5,1,0,4752,113.0,3
2921,2006.0,5,2710092.0,許可,女性,1970.0,,0,0,0,3,1,0,0,6480,65.0,3
2922,2006.0,5,3380001.0,許可,女性,1970.0,,0,2,1,0,4,1,0,0,87.0,3
2923,2006.0,5,1200005.0,許可,女性,1970.0,,0,0,0,6,3,0,0,11880,83.0,3
2924,2006.0,5,1200005.0,許可,女性,1970.0,,1,1,0,3,4,0,0,10368,86.0,3
2925,2006.0,5,1870003.0,許可,女性,1960.0,,0,1,1,0,0,0,0,0,168.0,2
2926,2006.0,5,1760003.0,拒否,女性,,,0,2,0,1,13,1,0,59076,42.0,3
2927,2006.0,5,1510061.0,許可,女性,1970.0,,0,0,1,0,0,5,0,9072,127.0,1
2928,2006.0,5,2020006.0,拒否,女性,1970.0,,0,2,0,0,4,0,0,0,137.0,3
2929,2006.0,5,2701356.0,許可,女性,1970.0,,0,3,0,1,0,0,0,2808,203.0,0
2930,2006.0,5,,拒否,女性,,,0,1,4,0,1,0,0,12204,75.0,2
2931,2006.0,5,1530051.0,許可,女性,1980.0,,0,0,0,3,2,0,0,9180,140.0,3
2932,2006.0,5,3340057.0,許可,女性,1980.0,,0,5,0,1,1,0,0,15768,113.0,0
2933,2006.0,5,1080023.0,許可,女性,1960.0,,0,1,0,0,0,0,0,0,,0
2934,2006.0,5,1070062.0,許可,男性,1970.0,,0,0,0,1,3,7,0,5184,57.0,1
2935,2006.0,5,1560043.0,許可,女性,1980.0,,0,0,1,3,3,1,0,51084,98.0,3
2936,2007.0,5,1680061.0,許可,女性,1980.0,,0,0,0,0,0,1,0,1944,,1
2937,2007.0,5,30802.0,許可,女性,1970.0,,0,2,0,0,0,0,0,4752,623.0,0
2938,2007.0,5,,拒否,男性,,,0,3,1,0,2,1,0,0,71.0,0
2939,2007.0,5,1650022.0,許可,女性,,,0,4,0,0,3,0,0,18252,75.0,0
2940,2007.0,5,,拒否,女性,1970.0,,0,3,0,0,2,0,0,0,119.0,0
2941,2007.0,5,1530064.0,拒否,男性,,,1,8,0,0,3,0,0,16632,33.0,0
2942,2007.0,5,,拒否,女性,,,0,0,2,0,0,1,0,7452,88.0,2
2943,2007.0,5,2430035.0,許可,男性,1980.0,,0,1,0,0,6,1,0,22896,92.0,3
2944,2007.0,5,1770043.0,拒否,女性,1940.0,,0,1,0,0,0,0,0,0,,0
2945,2008.0,5,1770041.0,許可,女性,1970.0,,0,4,1,0,13,4,0,73407,33.0,3
2946,2008.0,5,1770041.0,許可,女性,1930.0,,0,0,0,0,5,0,0,0,71.0,3
2947,2008.0,5,1520002.0,許可,女性,,,0,0,2,0,1,1,0,0,96.0,2
2948,2008.0,5,1440035.0,許可,男性,1980.0,,6,3,4,5,4,1,0,0,32.0,1
2949,2008.0,5,1410022.0,許可,女性,1970.0,,0,1,0,0,0,0,1,0,,0
2950,2008.0,5,3440002.0,許可,女性,1960.0,,0,1,2,0,7,1,0,15336,65.0,3
2951,2008.0,5,1510064.0,許可,女性,1970.0,,0,2,2,0,5,1,0,9504,73.0,3
2952,2008.0,5,1500021.0,拒否,男性,1980.0,,1,5,3,2,8,3,0,9288,32.0,3
2953,2008.0,5,1510073.0,許可,女性,1970.0,,2,7,0,0,0,0,0,29592,86.0,0
2954,2008.0,5,1040054.0,許可,男性,1970.0,,0,6,0,0,2,1,0,5076,71.0,0
2955,2008.0,5,1530061.0,許可,女性,,,2,4,0,0,1,0,0,864,102.0,0
2956,2008.0,5,1410021.0,許可,女性,,,0,13,0,1,10,0,0,7992,30.0,0
2957,2008.0,5,1430027.0,許可,男性,1970.0,,1,3,0,1,2,0,0,0,112.0,0
2958,2008.0,5,1530043.0,許可,女性,,,0,10,2,0,5,0,0,11880,41.0,0
2959,2008.0,5,1410022.0,許可,女性,1990.0,,0,3,4,0,6,3,0,37800,46.0,3
2960,2008.0,5,1530063.0,許可,男性,1980.0,,0,4,1,1,6,0,0,9288,52.0,3
2961,2008.0,5,,拒否,女性,1980.0,,0,5,0,0,0,0,0,8640,141.0,0
2962,2008.0,5,1440055.0,許可,女性,1970.0,,0,3,0,0,9,1,0,22788,54.0,3
2963,2008.0,5,1710052.0,許可,女性,1980.0,,0,0,0,0,2,0,0,0,147.0,3
2964,2008.0,5,2240001.0,拒否,男性,1970.0,,1,1,3,0,0,0,0,0,45.0,2
2965,2008.0,5,1410031.0,許可,女性,1980.0,,1,2,0,0,1,0,0,4752,63.0,0
2966,2008.0,5,3510011.0,拒否,女性,1980.0,,0,0,0,0,1,0,0,0,,3
2967,2008.0,5,1530063.0,拒否,女性,1960.0,,0,0,1,0,0,0,0,0,,2
2968,2008.0,5,2510042.0,許可,女性,1970.0,,0,0,0,11,8,1,0,49896,35.0,3
2969,2008.0,5,1350044.0,拒否,女性,1970.0,,0,0,0,0,2,2,0,6912,182.0,3
2970,2008.0,5,1520002.0,許可,女性,1980.0,,0,1,0,0,6,0,0,16848,113.0,3
2971,2008.0,5,1580084.0,許可,男性,1960.0,,0,0,4,0,1,6,0,3888,65.0,1
2972,2008.0,5,1640001.0,許可,女性,1980.0,,0,2,1,0,1,3,1,17712,85.0,1
2973,2008.0,5,1530063.0,許可,男性,1960.0,,0,8,1,0,1,0,0,9828,71.0,0
2974,2008.0,5,1410021.0,拒否,女性,,,0,2,1,0,5,0,0,2160,94.0,3
2975,2008.0,5,1530051.0,許可,女性,,,0,3,0,0,1,1,0,0,98.0,0
2976,2008.0,5,1420063.0,許可,男性,1970.0,,0,0,0,1,7,0,0,13608,57.0,3
2977,2008.0,5,1420063.0,許可,女性,1970.0,,0,2,0,0,4,1,0,6480,73.0,3
2978,2008.0,5,1530061.0,拒否,男性,1960.0,,1,4,4,1,4,1,0,3888,51.0,3
2979,2008.0,5,1520003.0,許可,女性,1940.0,,0,1,0,0,0,0,0,2808,,0
2980,2008.0,5,1400002.0,許可,女性,1960.0,,0,9,1,0,7,0,1,19548,34.0,0
2981,2008.0,5,1420063.0,許可,女性,,,0,0,0,0,1,0,0,7992,,3
2982,2008.0,5,1520011.0,拒否,男性,1970.0,,0,5,1,0,3,0,0,0,77.0,0
2983,2008.0,5,1410031.0,許可,男性,1980.0,,0,3,5,0,2,1,0,10368,61.0,2
2984,2008.0,5,1450067.0,許可,女性,1980.0,,0,3,1,0,2,0,1,14364,128.0,0
2985,2008.0,5,1710014.0,許可,女性,,,1,3,0,0,0,0,0,11880,98.0,0
2986,2008.0,5,1540016.0,許可,女性,1980.0,,0,5,5,1,3,6,0,2160,37.0,2
2987,2008.0,5,1530064.0,拒否,男性,1980.0,,2,4,2,3,7,4,0,7776,33.0,3
2988,2008.0,5,1530064.0,拒否,男性,1980.0,,1,3,0,3,2,0,0,0,83.0,0
2989,2008.0,5,1530064.0,許可,女性,1960.0,,0,3,0,0,2,0,0,12096,173.0,0
2990,2008.0,5,1680062.0,許可,女性,1980.0,,0,1,2,0,2,2,0,26028,109.0,2
2991,2008.0,5,1750094.0,拒否,女性,1980.0,,0,0,0,0,1,0,0,2376,,3
2992,2008.0,5,1520002.0,許可,女性,,,1,6,0,1,0,0,0,0,90.0,0
2993,2008.0,5,1530065.0,許可,女性,1960.0,,1,2,3,0,5,4,3,110700,45.0,3
2994,2008.0,5,1530064.0,許可,女性,1970.0,,0,0,0,0,4,5,1,1944,81.0,1
2995,2008.0,5,,許可,女性,,,0,2,3,0,1,5,0,3240,70.0,1
2996,2008.0,5,1560043.0,許可,男性,1980.0,,2,3,4,4,3,1,0,7776,42.0,2
2997,2008.0,5,1530064.0,拒否,男性,1970.0,,0,0,1,0,0,0,0,0,,2
2998,2008.0,5,1080072.0,許可,女性,1980.0,,3,4,2,2,4,0,0,19548,50.0,3
2999,2008.0,5,1530065.0,許可,女性,1980.0,,0,4,1,0,4,1,0,5616,78.0,3
3000,2008.0,5,1520021.0,許可,女性,,,0,1,1,0,0,1,0,0,262.0,2
3001,2008.0,5,1530064.0,許可,女性,,,1,5,1,1,3,1,1,116186,31.0,0
3002,2008.0,5,1520002.0,拒否,女性,,,1,5,2,0,4,0,0,59724,56.0,0
3003,2008.0,5,1420062.0,許可,男性,1980.0,,2,1,5,2,2,3,0,49896,47.0,2
3004,2008.0,5,1530064.0,許可,女性,1950.0,,0,9,2,0,5,1,0,49896,41.0,0
3005,2008.0,5,,許可,女性,,,0,0,2,0,0,0,0,5940,63.0,2
3006,2008.0,5,1520012.0,許可,男性,,,1,4,2,10,21,12,0,59076,14.0,3
3007,2008.0,5,,拒否,男性,1980.0,,5,7,0,0,0,0,0,0,59.0,0
3008,2008.0,5,1450065.0,拒否,男性,1980.0,,0,0,0,0,0,1,0,0,,1
3009,2008.0,5,1400002.0,拒否,女性,,,0,1,0,0,1,2,0,0,48.0,1
3010,2008.0,5,1050003.0,拒否,女性,1960.0,,4,1,0,1,8,0,0,18252,53.0,3
3011,2008.0,5,1530051.0,許可,男性,1990.0,,0,1,2,0,0,0,0,0,182.0,2
3012,2008.0,5,1710031.0,許可,男性,1980.0,,0,0,3,0,0,0,0,0,83.0,2
3013,2008.0,5,7900858.0,許可,男性,1970.0,,0,0,0,1,0,0,0,0,,1
3014,2008.0,5,1600023.0,許可,女性,1970.0,,0,5,2,0,5,0,0,16632,60.0,3
3015,2008.0,5,1530063.0,許可,男性,1970.0,,1,2,0,4,5,1,0,13284,54.0,3
3016,2008.0,5,1520002.0,許可,男性,1950.0,,0,19,4,0,1,0,0,6480,31.0,0
3017,2008.0,5,1530061.0,許可,男性,1970.0,,1,1,9,1,5,6,0,57996,31.0,2
3018,2008.0,5,1050014.0,許可,女性,,,0,0,0,0,5,0,0,0,98.0,3
3019,2008.0,5,1050014.0,許可,女性,,,0,4,2,0,2,4,0,26136,63.0,0
3020,2008.0,5,1530065.0,許可,男性,,,0,3,2,1,1,2,0,0,58.0,0
3021,2008.0,5,1530062.0,許可,女性,1970.0,,0,4,0,0,2,1,0,9072,82.0,0
3022,2008.0,5,,拒否,女性,1970.0,,0,0,0,1,0,0,0,0,,1
3023,2008.0,5,1530043.0,許可,女性,,,0,2,3,0,2,1,0,0,88.0,2
3024,2008.0,5,1430025.0,許可,女性,1970.0,,6,4,1,2,1,1,0,19116,48.0,1
3025,2008.0,5,1120011.0,許可,男性,1980.0,,0,2,2,0,5,3,0,0,64.0,3
3026,2008.0,5,1410021.0,許可,女性,1970.0,,0,0,1,0,0,2,0,10368,102.0,1
3027,2008.0,5,1080072.0,拒否,男性,1980.0,,0,0,0,0,0,0,0,3888,,2
3028,2008.0,5,1060047.0,許可,女性,,,0,0,0,0,1,0,0,0,,3
3029,2008.0,5,3350000.0,許可,女性,1970.0,,0,2,0,0,1,0,0,0,290.0,0
3030,2008.0,5,2220013.0,許可,女性,1970.0,,0,5,3,1,3,2,0,8424,50.0,0
3031,2008.0,5,1460092.0,許可,女性,1980.0,,0,5,0,0,7,1,0,25488,57.0,3
3032,2008.0,5,1130022.0,許可,女性,1970.0,,1,3,1,0,0,1,0,20088,111.0,0
3033,2008.0,5,1080074.0,許可,女性,,,1,1,10,1,3,3,0,83376,39.0,2
3034,2009.0,5,4100225.0,許可,女性,1960.0,,0,1,1,0,8,0,0,11448,69.0,3
3035,2009.0,5,,許可,女性,,,0,2,2,0,1,0,0,4752,37.0,2
3036,2009.0,5,1530065.0,許可,男性,1990.0,,0,2,2,0,1,0,0,0,163.0,2
3037,2009.0,5,1450064.0,許可,女性,,,1,4,1,0,0,0,0,25380,127.0,0
3038,2009.0,5,1430026.0,拒否,女性,1980.0,,0,0,0,0,0,1,0,0,,1
3039,2009.0,5,1080073.0,許可,女性,1960.0,,1,11,2,0,10,1,0,141264,29.0,3
3040,2009.0,5,2060022.0,拒否,男性,1980.0,,0,0,0,0,3,0,0,0,227.0,3
3041,2009.0,5,,許可,男性,1980.0,,1,0,1,0,1,7,0,5832,36.0,1
3042,2009.0,5,1410021.0,拒否,女性,1950.0,,0,2,0,0,0,0,0,2808,71.0,0
3043,2009.0,5,1530063.0,拒否,女性,1980.0,,0,1,1,0,0,0,0,0,101.0,2
3044,2009.0,5,1750083.0,許可,女性,1970.0,,1,1,0,0,4,0,0,3456,102.0,3
3045,2009.0,5,,拒否,女性,1980.0,,0,0,0,0,0,1,0,0,,1
3046,2009.0,5,1530063.0,許可,女性,1980.0,,0,2,0,0,0,0,0,0,174.0,0
3047,2009.0,5,1530064.0,許可,男性,1960.0,,1,2,1,3,6,1,0,0,51.0,3
3048,2009.0,5,1710033.0,拒否,女性,1980.0,,0,2,0,1,4,0,0,1944,96.0,3
3049,2009.0,5,1520002.0,許可,男性,1970.0,,5,1,0,2,3,6,0,1944,43.0,1
3050,2009.0,5,1080075.0,許可,女性,1970.0,,0,3,3,0,1,2,0,36504,82.0,2
3051,2009.0,5,1530064.0,許可,女性,1960.0,,0,2,0,0,1,0,0,0,90.0,0
3052,2009.0,5,,許可,女性,,,0,1,0,0,2,0,0,4104,170.0,3
3053,2009.0,5,1400002.0,許可,女性,1970.0,,0,0,0,0,1,0,0,0,,3
3054,2009.0,5,1410022.0,許可,女性,,,3,4,0,0,6,2,0,11232,42.0,3
3055,2009.0,5,3510015.0,拒否,女性,1960.0,,0,1,2,0,1,4,0,24624,82.0,1
3056,2009.0,5,2300077.0,拒否,女性,1970.0,,0,5,1,0,3,0,0,30132,87.0,0
3057,2009.0,5,1730004.0,許可,女性,1970.0,,0,5,0,0,1,0,0,13824,121.0,0
3058,2009.0,5,,許可,女性,,,0,0,5,1,0,1,0,0,100.0,2
3059,2009.0,5,1530064.0,許可,男性,1970.0,,0,0,8,0,1,7,0,16416,45.0,2
3060,2009.0,5,2110012.0,許可,男性,1960.0,,0,9,4,1,4,7,0,8640,29.0,0
3061,2009.0,5,4010511.0,拒否,女性,1980.0,,0,0,0,1,4,0,0,9612,129.0,3
3062,2009.0,5,1530064.0,許可,女性,1970.0,,0,0,2,0,0,1,0,0,273.0,2
3063,2009.0,5,3650064.0,許可,女性,1970.0,,0,0,2,0,0,0,0,3024,103.0,2
3064,2009.0,5,1080075.0,許可,男性,1980.0,,0,0,0,0,1,0,0,0,,3
3065,2009.0,5,1530064.0,許可,女性,1980.0,,0,2,1,0,0,0,0,0,349.0,0
3066,2009.0,5,1460093.0,許可,女性,1980.0,,0,0,2,0,5,3,0,104976,38.0,3
