zip_code,lat,long
1910002,35.679867,139.39014
1910011,35.676256,139.400857
1910012,35.67774,139.408657
1910015,35.666304,139.39883
1910024,35.675184,139.421479
1910032,35.660599,139.423505
1910033,35.655787,139.435242
1910034,35.657501,139.431713
1910041,35.655603,139.40632
1910042,35.654894,139.407336
1910043,35.644001,139.388899
1910052,35.662834,139.393757
1910053,35.656821,139.388915
1910054,35.64958,139.378754
1910055,35.647512,139.374305
1910062,35.660758,139.378435
1910065,35.656213,139.373842
1920023,35.686796,139.361556
1920032,35.677624,139.367501
1920041,35.667632,139.32714
1920043,35.668261,139.336341
1920045,35.66145,139.360204
1920046,35.658126,139.349405
1920053,35.660646,139.326319
1920054,35.659295,139.324972
1920056,35.661325,139.318617
1920061,35.664287,139.325359
1920063,35.663999,139.339474
1920065,35.661246,139.340993
1920073,35.656261,139.333002
1920351,35.638002,139.40786
1920352,35.639115,139.419537
1920355,35.636781,139.390675
1920361,35.628979,139.390068
1920362,35.623724,139.393769
1920363,35.615702,139.390183
1920364,35.61866,139.382889
1920371,35.634071,139.372818
1920372,35.629838,139.374554
1920373,35.621994,139.366621
1920375,35.619265,139.35038
1920902,35.655309,139.32818
1920904,35.653025,139.344015
1920906,35.651494,139.354479
1920911,35.640564,139.351534
1920913,35.632447,139.356885
1920914,35.635771,139.342143
1920918,35.630701,139.331653
1920919,35.624085,139.32758
1930803,35.680353,139.307313
1930823,35.665248,139.302033
1930826,35.666155,139.287753
1930832,35.653462,139.315357
1930833,35.645753,139.308931
1930834,35.644496,139.292598
1930845,35.631509,139.275317
1930931,35.651098,139.327726
1930942,35.637739,139.30751
1930944,35.628867,139.291377
1940001,35.530386,139.484271
1940002,35.520673,139.475723
1940003,35.529592,139.476503
1940004,35.512777,139.467893
1940005,35.517989,139.468398
1940011,35.532429,139.47548
1940012,35.536784,139.452947
1940013,35.542658,139.445037
1940014,35.544466,139.460424
1940021,35.549204,139.446905
1940022,35.545456,139.443668
1940023,35.555545,139.440236
1940031,35.552956,139.454202
1940032,35.566246,139.445521
1940034,35.575899,139.410798
1940036,35.558727,139.428684
1940041,35.559551,139.458519
1940044,35.547145,139.475074
1940045,35.538178,139.472688
1940201,35.603064,139.398215
1940203,35.586737,139.423261
1940212,35.600234,139.371115
1940215,35.598056,139.384488
1950051,35.603221,139.461831
1950053,35.582475,139.480274
1950054,35.572936,139.500095
1950055,35.573037,139.492046
1950057,35.603974,139.465524
1950061,35.586794,139.477122
1950062,35.586012,139.466709
1950071,35.571813,139.463334
1950072,35.575129,139.453605
1960000,35.708839,139.364914
1960001,35.724775,139.364576
1960003,35.713448,139.355355
1960004,35.711219,139.352632
1960015,35.711011,139.366726
1960022,35.712672,139.378826
1960031,35.709711,139.388303
1960032,35.707522,139.394263
1960033,35.702676,139.39165
1960034,35.705762,139.383085
1970003,35.726564,139.338717
1970004,35.722556,139.331822
1970011,35.741417,139.334503
1970013,35.749344,139.33294
1970802,35.744971,139.301229
1970812,35.732342,139.306281
1970815,35.722051,139.324971
1970825,35.723608,139.29381
1970826,35.721267,139.288741
1970827,35.725631,139.286394
1970831,35.725786,139.281895
1970834,35.724827,139.270326
1980004,35.798184,139.265277
1980005,35.815905,139.264508
1980014,35.799455,139.289988
1980021,35.801586,139.294095
1980024,35.789168,139.295724
1980031,35.794441,139.279574
1980032,35.796461,139.28774
1980036,35.777769,139.290232
1980053,35.782198,139.257531
1980062,35.773717,139.232387
1980089,35.791744,139.25142
2010001,35.647222,139.576828
2010002,35.642019,139.582235
2010003,35.63803,139.577179
2010004,35.636427,139.581627
2010005,35.630615,139.5838
2010011,35.639896,139.56443
2010012,35.634946,139.575578
2010013,35.632054,139.575222
2010014,35.631789,139.57932
2010015,35.628635,139.582143
2020001,35.750744,139.542105
2020002,35.750894,139.549692
2020003,35.753252,139.558141
2020004,35.749047,139.559328
2020005,35.743896,139.54855
2020006,35.749455,139.554119
2020011,35.737531,139.548899
2020012,35.744275,139.563096
2020013,35.740032,139.557693
2020014,35.732817,139.560331
2020015,35.73383,139.555931
2020021,35.728378,139.557836
2020022,35.726936,139.554665
2020023,35.716958,139.547739
2030001,35.770861,139.542492
2030004,35.765913,139.532684
2030011,35.763604,139.537779
2030012,35.757449,139.539331
2030013,35.760523,139.536717
2030014,35.76226,139.533994
2030022,35.74709,139.533557
2030023,35.754411,139.532593
2030031,35.739743,139.525845
2030032,35.746613,139.517406
2030034,35.73811,139.505357
2030042,35.757546,139.510594
2030043,35.755837,139.509134
2030044,35.748389,139.495577
2030051,35.764488,139.528159
2030052,35.760522,139.524871
2030054,35.756493,139.525927
2040001,35.793684,139.532578
2040002,35.79114,139.534339
2040003,35.780079,139.512912
2040004,35.778568,139.502681
2040011,35.781213,139.537586
2040012,35.776949,139.527684
2040013,35.775404,139.52366
2040021,35.773689,139.51818
2040022,35.769537,139.518567
2040023,35.76696,139.511333
2050001,35.777045,139.302211
2050013,35.765252,139.324031
2050016,35.769469,139.305737
2050022,35.763462,139.330867
2050023,35.75714,139.320904
2060000,35.633809,139.440429
2060001,35.642053,139.427272
2060002,35.652098,139.440263
2060003,35.643456,139.438518
2060011,35.651973,139.447151
2060012,35.635897,139.445837
2060014,35.632103,139.439689
2060021,35.646686,139.456999
2060022,35.638114,139.454431
2060023,35.635475,139.451491
2060024,35.631664,139.450856
2060025,35.632147,139.4458
2060031,35.627651,139.435035
2060032,35.610184,139.440417
2060033,35.624386,139.426808
2060034,35.622967,139.419916
2060035,35.615369,139.404851
2060036,35.620862,139.40989
2060041,35.634268,139.433122
2060042,35.626536,139.421438
2060801,35.648978,139.485807
2060802,35.643819,139.506738
2060803,35.640795,139.49418
2060804,35.632903,139.499922
2060812,35.635105,139.512397
2060821,35.631506,139.487612
2060822,35.622599,139.49191
2060823,35.61265,139.490781
2060824,35.625414,139.476404
2070004,35.755575,139.441512
2070013,35.741617,139.443042
2070014,35.740397,139.433021
2070016,35.743703,139.443657
2070022,35.733472,139.43111
2080001,35.755462,139.398766
2080002,35.751109,139.399643
2080003,35.7525,139.391389
2080012,35.741088,139.406707
2080013,35.73937,139.395936
2080021,35.751806,139.380738
2080022,35.744579,139.385749
2080023,35.74427,139.379955
2100000,35.507555,139.761681
2100001,35.533336,139.703497
2100002,35.530411,139.706374
2100004,35.531099,139.704169
2100006,35.531686,139.701711
2100007,35.53115,139.698574
2100011,35.531988,139.711287
2100014,35.52513,139.702459
2100015,35.525998,139.699511
2100021,35.523925,139.699449
2100022,35.521559,139.691705
2100024,35.527819,139.694454
2100803,35.532139,139.726579
2100804,35.529209,139.720938
2100805,35.532399,139.722107
2100806,35.529938,139.716487
2100807,35.534553,139.716455
2100812,35.535427,139.733407
2100821,35.538751,139.743931
2100826,35.528784,139.74113
2100828,35.527883,139.734543
2100833,35.519084,139.722673
2100834,35.523585,139.711807
2100835,35.518939,139.714758
2100837,35.522909,139.70763
2100842,35.518125,139.708053
2100843,35.516081,139.704925
2100844,35.522572,139.700142
2100845,35.517924,139.696777
2100851,35.516521,139.717371
2100869,35.496433,139.755065
2110000,35.575285,139.656067
2110001,35.582101,139.668083
2110002,35.578336,139.667062
2110004,35.58011,139.6633
2110005,35.580977,139.660921
2110006,35.582653,139.664929
2110007,35.586041,139.662447
2110011,35.573178,139.66751
2110012,35.567894,139.670329
2110013,35.55896,139.676384
2110015,35.562384,139.672007
2110016,35.564673,139.666179
2110021,35.565504,139.659279
2110024,35.560263,139.659553
2110025,35.56561,139.65272
2110031,35.57061,139.650089
2110034,35.565241,139.645068
2110035,35.562012,139.643847
2110036,35.569518,139.642391
2110037,35.568703,139.646466
2110041,35.579992,139.638217
2110042,35.579517,139.632992
2110044,35.587534,139.628145
2110045,35.589845,139.629427
2110051,35.593365,139.642643
2110053,35.592328,139.631463
2110063,35.579287,139.65867
2110064,35.57182,139.655175
2110066,35.574581,139.648705
2110067,35.578462,139.650769
2110068,35.582989,139.652038
2120003,35.547346,139.695275
2120004,35.547891,139.691317
2120005,35.545071,139.690729
2120011,35.534892,139.698282
2120012,35.536608,139.693211
2120014,35.530257,139.694111
2120016,35.535413,139.689946
2120022,35.53979,139.689651
2120023,35.542649,139.686742
2120024,35.546918,139.67875
2120025,35.545991,139.682776
2120027,35.549866,139.677235
2120032,35.547952,139.670968
2120052,35.55094,139.684521
2120053,35.550627,139.680178
2120054,35.540237,139.669161
2120055,35.546793,139.665993
2120056,35.554094,139.659061
2120057,35.550283,139.670309
2120058,35.5542,139.671903
2130001,35.600096,139.614212
2130002,35.608053,139.619359
2130003,35.606763,139.624764
2130004,35.605121,139.624228
2130005,35.59866,139.627901
2130011,35.596995,139.611206
2130012,35.597475,139.621538
2130013,35.590381,139.615656
2130014,35.585743,139.610908
2130015,35.590226,139.599631
2130022,35.578822,139.624189
2130024,35.567956,139.637689
2130025,35.564741,139.632035
2130026,35.565354,139.620866
2130032,35.606305,139.607825
2130033,35.601727,139.601858
2130034,35.599475,139.593113
2130035,35.593487,139.595154
2140000,35.628444,139.564189
2140001,35.632276,139.537718
2140002,35.638897,139.531521
2140003,35.635491,139.535653
2140004,35.62973,139.542625
2140006,35.630211,139.523211
2140007,35.633815,139.524951
2140008,35.630618,139.538803
2140012,35.62808,139.562216
2140013,35.62425,139.565564
2140014,35.620315,139.562041
2140021,35.619016,139.575454
2140022,35.61538,139.59519
2140023,35.611595,139.574168
2140031,35.613534,139.565653
2140032,35.620155,139.551687
2140033,35.611901,139.548906
2140034,35.612642,139.542406
2140035,35.60318,139.543366
2140036,35.609036,139.530339
2140037,35.615939,139.527401
2140038,35.624981,139.543124
2140039,35.612466,139.5334
2150001,35.618288,139.520227
2150002,35.618183,139.523626
2150003,35.610167,139.514828
2150004,35.607438,139.507689
2150005,35.610389,139.509182
2150006,35.608182,139.501173
2150007,35.6161,139.499941
2150011,35.606596,139.517799
2150012,35.601328,139.528217
2150013,35.58702,139.524309
2150014,35.590247,139.513107
2150015,35.580567,139.521137
2150017,35.59978,139.514707
2150021,35.578401,139.505978
2150022,35.572656,139.511795
2150023,35.5972,139.483332
2150024,35.601733,139.487475
2150025,35.602664,139.491465
2150027,35.577188,139.480274
2150031,35.604746,139.480789
2150032,35.60644,139.476336
2150035,35.611715,139.460641
2150036,35.61692,139.468209
2160000,35.585989,139.573166
2160001,35.57341,139.607559
2160002,35.576335,139.589194
2160003,35.577862,139.578504
2160004,35.576557,139.572223
2160005,35.58677,139.577519
2160006,35.584598,139.586159
2160007,35.581494,139.577511
2160011,35.589594,139.563425
2160013,35.594181,139.532641
2160015,35.600106,139.554935
2160022,35.601327,139.578317
2160023,35.593117,139.574724
2160024,35.593624,139.569311
2160026,35.6006,139.561301
2160031,35.604112,139.578731
2160033,35.587955,139.596729
2160034,35.580374,139.605033
2160035,35.581052,139.594972
2200000,35.45377,139.618407
2200001,35.4712434,139.6133797
2200002,35.468601,139.612308
2200003,35.467519,139.613819
2200004,35.46714,139.619351
2200005,35.465865,139.620533
2200006,35.468024,139.60744
2200011,35.462327,139.62506
2200012,35.460837,139.635497
2200021,35.45378,139.627941
2200022,35.453493,139.626989
2200023,35.460828,139.61964
2200024,35.457986,139.613203
2200031,35.450571,139.626628
2200032,35.447682,139.624127
2200033,35.444572,139.624763
2200035,35.444735,139.618587
2200041,35.457073,139.62081
2200042,35.45039,139.625157
2200044,35.452821,139.625832
2200045,35.451128,139.623024
2200046,35.447874,139.620255
2200051,35.455338,139.617234
2200052,35.452578,139.617085
2200053,35.450083,139.612823
2200054,35.445621,139.614059
2200055,35.452975,139.610847
2200061,35.451439,139.608463
2200062,35.44798,139.607157
2200063,35.443983,139.607403
2200071,35.464601,139.607795
2200072,35.464851,139.612126
2200073,35.462407,139.615383
2200074,35.456254,139.608598
2210000,35.48493,139.618523
2210001,35.501056,139.645125
2210002,35.491487,139.645074
2210004,35.490918,139.638882
2210005,35.49661,139.642776
2210011,35.493848,139.652573
2210012,35.492096,139.658628
2210013,35.489707,139.654165
2210014,35.48788,139.649818
2210015,35.494661,139.647625
2210021,35.484153,139.646885
2210031,35.480765,139.643988
2210035,35.472969,139.636042
2210041,35.482941,139.640351
2210043,35.480399,139.640144
2210044,35.4768,139.633812
2210045,35.471567,139.634979
2210046,35.475433,139.632227
2210051,35.472455,139.62982
2210052,35.468798,139.63151
2210053,35.469798,139.635986
2210055,35.467503,139.630443
2210056,35.467385,139.625973
2210057,35.470515,139.629134
2210061,35.487518,139.643063
2210062,35.48398,139.638226
2210063,35.482641,139.636322
2210065,35.486919,139.629403
2210071,35.488445,139.636377
2210072,35.486851,139.639836
2210073,35.486203,139.63661
2210074,35.48544,139.632987
2210075,35.490228,139.630803
2210076,35.491389,139.629295
2210077,35.492078,139.63481
2210801,35.482953,139.613863
2210802,35.489147,139.625281
2210803,35.482181,139.621151
2210804,35.4794,139.619608
2210811,35.48344,139.625234
2210813,35.480328,139.625844
2210814,35.478331,139.625809
2210821,35.480663,139.634015
2210822,35.478919,139.632001
2210825,35.47539,139.628974
2210831,35.473829,139.62452
2210833,35.4722627,139.620701
2210834,35.47041,139.62349
2210835,35.468903,139.623903
2210841,35.475797,139.624875
2210842,35.47404,139.621195
2210843,35.474869,139.619215
2210844,35.471969,139.616992
2210851,35.478764,139.610306
2210852,35.478704,139.615732
2210853,35.474427,139.613153
2210854,35.473777,139.608974
2210855,35.472555,139.603567
2210856,35.478842,139.604851
2210862,35.49013,139.596821
2210863,35.485209,139.585135
2210864,35.498659,139.585394
2210865,35.486062,139.605794
2210866,35.477622,139.58577
2220000,35.526187,139.624222
2220001,35.527827,139.634947
2220002,35.522385,139.637409
2220003,35.525188,139.631554
2220011,35.500576,139.633081
2220012,35.502699,139.630474
2220013,35.507029,139.63135
2220021,35.507593,139.626913
2220022,35.49858,139.628642
2220023,35.495777,139.635076
2220024,35.492566,139.627338
2220025,35.494098,139.621881
2220026,35.504208,139.618831
2220032,35.514137,139.625545
2220033,35.504155,139.610326
2220034,35.498731,139.612425
2220035,35.503311,139.60286
2220036,35.510255,139.597397
2220037,35.521672,139.63125
2230051,35.549146,139.647586
2230052,35.535912,139.637627
2230053,35.538163,139.633212
2230054,35.541083,139.632774
2230055,35.535538,139.624496
2230056,35.543207,139.608253
2230057,35.528669,139.608553
2230058,35.54354,139.620389
2230059,35.518087,139.615583
2230061,35.557115,139.641818
2230062,35.55355,139.644096
2230063,35.55919,139.61884
2230064,35.556834,139.635807
2230065,35.546794,139.625895
2230066,35.551236,139.614097
2240000,35.541265,139.577461
2240001,35.562075,139.570083
2240006,35.543881,139.566674
2240014,35.552497,139.583049
2240021,35.561088,139.593939
2240023,35.56506,139.597572
2240024,35.559068,139.608238
2240029,35.557244,139.585417
2240032,35.547559,139.572998
2240036,35.538489,139.588223
2240037,35.539977,139.582459
2240041,35.534676,139.590173
2240042,35.527384,139.598129
2240053,35.525142,139.568041
2240054,35.514405,139.557581
2240055,35.523037,139.55888
2240056,35.527073,139.554769
2240057,35.530445,139.549734
2240061,35.539837,139.55645
2240065,35.535099,139.561162
2250001,35.589835,139.540581
2250002,35.5805,139.555051
2250003,35.568407,139.557741
2250005,35.579578,139.542531
2250011,35.569909,139.549346
2250012,35.562783,139.55503
2250013,35.557089,139.558609
2250014,35.554005,139.547209
2250015,35.557489,139.547189
2250023,35.566113,139.53524
2250024,35.549689,139.541611
2250025,35.565521,139.521279
2260000,35.515366,139.531967
2260002,35.509853,139.57542
2260003,35.5113,139.567397
2260005,35.500699,139.56095
2260006,35.509346,139.557676
2260011,35.511077,139.544144
2260014,35.507398,139.530875
2260015,35.505384,139.516705
2260016,35.518013,139.509278
2260018,35.523135,139.496193
2260022,35.519968,139.546025
2260025,35.524084,139.513854
2260027,35.53319,139.50382
2260028,35.530588,139.50719
2260029,35.509538,139.533035
2270000,35.560154,139.517952
2270033,35.561431,139.505949
2270034,35.549023,139.505968
2270036,35.561836,139.485563
2270038,35.554947,139.485903
2270043,35.544978,139.531551
2270044,35.548147,139.522911
2270046,35.55765,139.515055
2270047,35.555636,139.521021
2270051,35.539296,139.533239
2270054,35.535829,139.513522
2270061,35.551617,139.515443
2270062,35.546065,139.518353
2270063,35.541263,139.509947
2270065,35.548218,139.493097
2270067,35.545602,139.506051
2300001,35.52865,139.676182
2300003,35.524941,139.686493
2300011,35.525988,139.667792
2300012,35.517939,139.670668
2300015,35.511625,139.668306
2300017,35.508418,139.664796
2300018,35.503754,139.663972
2300021,35.521258,139.686804
2300024,35.516562,139.68167
2300026,35.516096,139.688903
2300027,35.514165,139.687584
2300031,35.516805,139.691333
2300032,35.504651,139.695054
2300034,35.50164,139.701152
2300036,35.501362,139.693374
2300037,35.506198,139.68607
2300038,35.507411,139.690036
2300043,35.49796,139.686307
2300046,35.4963,139.682979
2300047,35.500954,139.679364
2300048,35.502791,139.680292
2300051,35.509042,139.67809
2300052,35.491597,139.665114
2300061,35.514891,139.674558
2300062,35.509091,139.67406
2300063,35.502728,139.671135
2300071,35.522574,139.653471
2300072,35.527787,139.662917
2300073,35.519192,139.652989
2300074,35.512945,139.660969
2300075,35.511467,139.639369
2300076,35.506172,139.644816
2300077,35.503012,139.648784
2300078,35.495161,139.663869
2310002,35.449488,139.645906
2310004,35.448541,139.641541
2310005,35.44772,139.640918
2310006,35.447221,139.640619
2310007,35.446821,139.640119
2310011,35.446359,139.639885
2310012,35.445896,139.639514
2310013,35.445413,139.639106
2310014,35.445547,139.637599
2310015,35.444446,139.638304
2310021,35.446716,139.642604
2310023,35.442993,139.647333
2310024,35.439436,139.64288
2310025,35.440115,139.641628
2310026,35.44077,139.640588
2310027,35.441571,139.639387
2310028,35.441662,139.638032
2310032,35.442317,139.637252
2310033,35.437593,139.636738
2310036,35.438492,139.63336
2310037,35.439435,139.632054
2310041,35.446663,139.632297
2310045,35.444931,139.63338
2310048,35.443622,139.635529
2310051,35.442446,139.622383
2310052,35.441864,139.62325
2310053,35.442272,139.624873
2310055,35.44313,139.627688
2310057,35.441558,139.630235
2310058,35.440731,139.630872
2310063,35.448727,139.630947
2310064,35.447762,139.630517
2310065,35.446402,139.62996
2310066,35.445343,139.627341
2310801,35.441551,139.656888
2310802,35.432625,139.663635
2310804,35.428509,139.665009
2310806,35.429985,139.65877
2310812,35.423425,139.673252
2310821,35.425595,139.667157
2310822,35.418147,139.667944
2310823,35.417193,139.664167
2310824,35.418755,139.66081
2310825,35.41951,139.655532
2310826,35.422379,139.653502
2310827,35.421965,139.659539
2310831,35.424275,139.648127
2310832,35.424614,139.651227
2310833,35.425569,139.654452
2310834,35.420907,139.64893
2310835,35.420055,139.645245
2310836,35.419247,139.647052
2310837,35.420891,139.641158
2310838,35.422177,139.644944
2310839,35.426434,139.644042
2310842,35.4323,139.650923
2310843,35.432534,139.654186
2310844,35.429331,139.650767
2310847,35.429674,139.643715
2310851,35.432026,139.639777
2310852,35.429091,139.640243
2310854,35.41981,139.636345
2310855,35.422009,139.632448
2310859,35.427612,139.631854
2310861,35.440039,139.650491
2310862,35.435148,139.645971
2310866,35.432404,139.643241
2310867,35.434435,139.638034
2310868,35.438004,139.64488
2320001,35.443016,139.612459
2320002,35.441933,139.616914
2320003,35.44145,139.621646
2320004,35.440551,139.622287
2320006,35.436967,139.612403
2320007,35.440205,139.60743
2320008,35.441158,139.611819
2320011,35.438178,139.6211
2320012,35.43745,139.621434
2320013,35.437015,139.621521
2320014,35.436563,139.622084
2320015,35.432797,139.615408
2320016,35.433313,139.614453
2320017,35.433783,139.613724
2320021,35.436725,139.629737
2320022,35.437681,139.627141
2320023,35.436415,139.627939
2320024,35.435251,139.628704
2320026,35.43516,139.622174
2320027,35.436001,139.622324
2320031,35.437512,139.631465
2320032,35.436371,139.632336
2320033,35.435353,139.634681
2320035,35.42908,139.632217
2320037,35.431528,139.630221
2320041,35.431578,139.619376
2320042,35.426813,139.620338
2320043,35.426269,139.611346
2320044,35.430858,139.613905
2320045,35.432019,139.616292
2320051,35.430961,139.598346
2320052,35.429709,139.602413
2320053,35.432102,139.605717
2320055,35.429068,139.606872
2320056,35.427955,139.606841
2320057,35.427554,139.607226
2320061,35.423291,139.608251
2320063,35.419101,139.598106
2320064,35.416875,139.596862
2320065,35.417429,139.585278
2320066,35.423492,139.588978
2320067,35.425063,139.598384
2320071,35.44014,139.592793
2320072,35.433922,139.597491
2320073,35.428355,139.59531
2320074,35.428572,139.588631
2320075,35.432201,139.589147
2320076,35.43391,139.584133
2330000,35.395557,139.577354
2330001,35.408164,139.600605
2330002,35.408692,139.595735
2330003,35.405036,139.589844
2330004,35.401975,139.592037
2330005,35.413058,139.578132
2330006,35.417356,139.577248
2330007,35.410234,139.594013
2330008,35.414374,139.595797
2330011,35.408381,139.579969
2330012,35.403537,139.578538
2330013,35.401248,139.572358
2330015,35.401242,139.560836
2330016,35.414319,139.562697
2340051,35.395959,139.587819
2340052,35.39888,139.597253
2340053,35.391324,139.586475
2340054,35.380799,139.584026
2340055,35.380597,139.57647
2340056,35.391616,139.57067
2350001,35.42548,139.625963
2350002,35.422323,139.627849
2350004,35.418223,139.629362
2350005,35.417476,139.636151
2350007,35.416855,139.631878
2350008,35.414359,139.62938
2350011,35.42465,139.620138
2350012,35.421328,139.616033
2350014,35.41557,139.62562
2350015,35.414065,139.623079
2350016,35.412292,139.626831
2350019,35.403962,139.615448
2350021,35.41606,139.617573
2350022,35.404828,139.61062
2350023,35.398614,139.616394
2350024,35.400055,139.602536
2350032,35.3897,139.628198
2350033,35.384769,139.617474
2350034,35.377122,139.613772
2350035,35.385527,139.605568
2350036,35.38963,139.615352
2350041,35.382483,139.607046
2350043,35.35843,139.598847
2350044,35.363489,139.597078
2350045,35.385851,139.598485
2360000,35.351534,139.62233
2360005,35.372532,139.63925
2360011,35.353134,139.636616
2360012,35.346149,139.639076
2360014,35.340123,139.626756
2360015,35.344096,139.628887
2360016,35.345594,139.623647
2360017,35.352858,139.629672
2360021,35.337903,139.622102
2360022,35.336391,139.62858
2360023,35.332278,139.630557
2360024,35.3291,139.632291
2360026,35.326506,139.624702
2360027,35.33257,139.619222
2360028,35.333419,139.625763
2360031,35.325005,139.618773
2360032,35.318636,139.600645
2360033,35.324894,139.604367
2360034,35.329963,139.594692
2360035,35.328875,139.606403
2360037,35.322527,139.624628
2360038,35.321949,139.615868
2360042,35.342128,139.615693
2360043,35.337585,139.615667
2360044,35.332822,139.600228
2360045,35.339452,139.611852
2360046,35.345023,139.604273
2360051,35.3776,139.623906
2360052,35.370957,139.621964
2360053,35.361079,139.625807
2360054,35.358578,139.630115
2360057,35.362,139.611622
2360058,35.357405,139.62583
2370061,35.321934,139.642243
2370063,35.309532,139.63198
2370064,35.306683,139.6253
2370065,35.312747,139.623872
2370066,35.311098,139.61923
2370067,35.315539,139.622538
2370068,35.318203,139.627689
2370072,35.292734,139.646975
2370075,35.289856,139.636848
2370076,35.298591,139.630998
2370079,35.294369,139.624514
2380004,35.282217,139.672268
2380006,35.280172,139.676134
2380011,35.276928,139.674486
2380012,35.273521,139.677579
2380014,35.268202,139.683122
2380024,35.241686,139.668798
2380026,35.252235,139.6703
2380032,35.25716,139.655486
2380035,35.267446,139.647828
2380042,35.282973,139.658796
2380043,35.272098,139.659373
2380044,35.272233,139.650132
2380048,35.286262,139.644138
2380051,35.268033,139.665946
2380052,35.26601,139.670984
2380101,35.196497,139.659513
2380111,35.183246,139.638093
2380225,35.158803,139.637231
2380243,35.142151,139.620245
2380312,35.236021,139.655645
2380315,35.221374,139.640452
2390801,35.262593,139.701506
2390802,35.258416,139.70096
2390803,35.254615,139.701398
2390804,35.242963,139.703638
2390806,35.253517,139.695076
2390808,35.262439,139.694935
2390812,35.254996,139.726859
2390814,35.253413,139.721406
2390821,35.248106,139.718335
2390822,35.251172,139.715358
2390824,35.239077,139.719891
2390828,35.233329,139.705621
2390831,35.233216,139.699889
2390833,35.220973,139.692973
2390835,35.240595,139.679496
2390841,35.21622,139.685647
2390842,35.207316,139.675899
2390843,35.195912,139.665537
2390845,35.228877,139.679074
2390847,35.225348,139.672796
2400001,35.45964,139.596876
2400002,35.459529,139.60508
2400003,35.45682,139.603265
2400004,35.452956,139.602939
2400005,35.453854,139.597501
2400006,35.456029,139.593193
2400007,35.457947,139.589557
2400011,35.452191,139.592708
2400012,35.44943,139.596574
2400013,35.448096,139.5991
2400016,35.449925,139.580363
2400017,35.454005,139.584533
2400021,35.444009,139.594329
2400022,35.44981,139.602899
2400023,35.441641,139.600598
2400024,35.442716,139.590557
2400025,35.44024,139.579883
2400026,35.442604,139.57173
2400032,35.446569,139.574085
2400033,35.437567,139.564819
2400036,35.449479,139.564718
2400041,35.474534,139.574155
2400042,35.473031,139.578152
2400043,35.465207,139.57822
2400044,35.459445,139.576899
2400045,35.470753,139.566557
2400046,35.4632244,139.5730175
2400051,35.489526,139.567783
2400052,35.478593,139.567598
2400061,35.479505,139.595984
2400062,35.471559,139.598855
2400063,35.465627,139.602198
2400064,35.461651,139.599593
2400065,35.464094,139.58859
2400066,35.468704,139.584008
2400067,35.4719238,139.5858468
2400101,35.222069,139.628194
2400104,35.231829,139.609418
2400105,35.251267,139.596484
2400107,35.255468,139.609427
2400111,35.267388,139.588153
2400112,35.271787,139.578809
2400113,35.283402,139.593442
2400115,35.2664,139.610873
2410000,35.476068,139.528214
2410001,35.496659,139.529686
2410004,35.487682,139.545331
2410005,35.478871,139.553488
2410011,35.465459,139.548806
2410014,35.461529,139.561936
2410021,35.47697,139.540527
2410022,35.471734,139.549452
2410023,35.466095,139.542197
2410024,35.468035,139.535638
2410031,35.48456,139.526709
2410032,35.483355,139.53592
2410034,35.480184,139.525471
2410801,35.504864,139.504941
2410803,35.491421,139.51138
2410804,35.495948,139.519499
2410805,35.490831,139.52319
2410812,35.479734,139.513945
2410813,35.469952,139.514464
2410814,35.471712,139.529234
2410815,35.466831,139.520625
2410816,35.470402,139.505915
2410817,35.476673,139.522187
2410821,35.465261,139.528955
2410822,35.459864,139.526585
2410823,35.450819,139.514814
2410824,35.454904,139.514227
2410825,35.458674,139.5146
2410826,35.464865,139.513195
2410832,35.454702,139.549055
2410833,35.457054,139.540808
2410835,35.452181,139.525671
2410836,35.455291,139.532602
2420001,35.48933,139.457265
2420002,35.504321,139.458985
2420005,35.490746,139.44851
2420006,35.493804,139.446846
2420007,35.503744,139.442354
2420012,35.477631,139.465526
2420013,35.465789,139.468275
2420014,35.451648,139.471964
2420016,35.468871,139.463698
2420017,35.470475,139.463494
2420018,35.476284,139.459396
2420021,35.467186,139.461136
2420024,35.451724,139.463407
2420025,35.442505,139.45929
2420026,35.465678,139.454632
2420029,35.47559,139.456831
2430005,35.448404,139.362334
2430013,35.440033,139.367719
2430014,35.436394,139.364137
2430018,35.442146,139.368189
2430021,35.421047,139.364268
2430023,35.401343,139.363755
2430027,35.416718,139.347156
2430031,35.449395,139.354487
2430032,35.440232,139.348234
2430035,35.422324,139.343545
2430041,35.451325,139.343651
2430123,35.446449,139.313298
2430202,35.484971,139.320558
2430203,35.481113,139.334194
2430211,35.481616,139.350194
2430213,35.468362,139.323566
2430307,35.531527,139.26455
2430401,35.467522,139.426933
2430402,35.462821,139.412084
2430405,35.455342,139.397631
2430406,35.460671,139.395971
2430413,35.443525,139.404812
2430421,35.447036,139.381067
2430431,35.468252,139.393212
2430432,35.453024,139.393862
2430434,35.456267,139.387995
2430807,35.463247,139.371308
2430813,35.455529,139.363641
2430816,35.455423,139.353297
2440000,35.4028,139.530243
2440002,35.408073,139.527962
2440003,35.392923,139.52652
2440004,35.371326,139.511481
2440801,35.435907,139.557026
2440802,35.42615,139.572843
2440803,35.420931,139.564426
2440804,35.424277,139.551759
2440805,35.432761,139.549212
2440806,35.435657,139.550099
2440811,35.418425,139.553956
2440812,35.4152,139.546258
2440813,35.399811,139.551341
